Month,Service Type,CBD Relation,Day Type,Time Period,Trips
01/01/2025,green,Entering CBD,1,Peak,2589
01/01/2025,fhv,Entering CBD,1,Overnight,3955
01/01/2025,fhv,Within CBD,1,Peak,16168
01/01/2025,fhv,Entering CBD,2,Overnight,2357
01/01/2025,green,Entering CBD,1,Overnight,290
01/01/2025,fhv,CBD-Null,1,Overnight,2966
01/01/2025,fhv,CBD-Null,2,Overnight,1871
01/01/2025,fhv,Within CBD,1,Overnight,3535
01/01/2025,fhv,Leaving CBD,2,Peak,4648
01/01/2025,green,Leaving CBD,1,Peak,18
01/01/2025,fhv,Leaving CBD,2,Overnight,2648
01/01/2025,fhv,CBD-Null,1,Peak,44542
01/01/2025,fhv,Within CBD,2,Peak,5086
02/01/2025,fhvhv,Within CBD,2,Peak,591907
02/01/2025,fhvhv,Entering CBD,1,Overnight,186509
02/01/2025,fhvhv,Within CBD,1,Peak,1534279
02/01/2025,fhvhv,Leaving CBD,1,Peak,966014
02/01/2025,fhvhv,Entering CBD,2,Peak,301664
02/01/2025,fhvhv,Leaving CBD,2,Overnight,323222
02/01/2025,fhvhv,Entering CBD,2,Overnight,173329
02/01/2025,fhvhv,Leaving CBD,1,Overnight,485168
02/01/2025,fhvhv,Entering CBD,1,Peak,865195
02/01/2025,fhvhv,Within CBD,2,Overnight,337100
02/01/2025,fhvhv,Leaving CBD,2,Peak,323982
02/01/2025,fhvhv,Within CBD,1,Overnight,437011
02/01/2025,yellow,CBD-Null,2,Overnight,700
02/01/2025,yellow,Entering CBD,2,Peak,96576
02/01/2025,yellow,Entering CBD,1,Peak,304876
02/01/2025,yellow,CBD-Null,1,Overnight,735
02/01/2025,yellow,CBD-Null,1,Peak,2991
02/01/2025,yellow,Within CBD,1,Peak,805148
02/01/2025,yellow,Entering CBD,2,Overnight,34207
02/01/2025,yellow,Entering CBD,1,Overnight,47274
02/01/2025,yellow,Within CBD,1,Overnight,240770
02/01/2025,yellow,Within CBD,2,Overnight,217516
02/01/2025,yellow,Leaving CBD,1,Overnight,106893
02/01/2025,yellow,Leaving CBD,1,Peak,290250
02/01/2025,yellow,Within CBD,2,Peak,277852
02/01/2025,yellow,Leaving CBD,2,Peak,82473
02/01/2025,yellow,Leaving CBD,2,Overnight,71479
02/01/2025,yellow,CBD-Null,2,Peak,1158
02/01/2025,fhv,CBD-Null,2,Overnight,1552
02/01/2025,green,CBD-Null,2,Peak,1
02/01/2025,green,Within CBD,2,Peak,1
02/01/2025,green,CBD-Null,1,Peak,5
02/01/2025,green,Within CBD,1,Peak,7
02/01/2025,fhv,Entering CBD,2,Overnight,2359
02/01/2025,green,Leaving CBD,1,Overnight,1
02/01/2025,fhv,Leaving CBD,1,Peak,19553
02/01/2025,fhv,Within CBD,2,Overnight,2072
02/01/2025,fhv,CBD-Null,1,Peak,35980
02/01/2025,fhv,Leaving CBD,1,Overnight,5811
02/01/2025,green,Leaving CBD,2,Peak,5
02/01/2025,fhv,Leaving CBD,2,Peak,4057
02/01/2025,green,Entering CBD,2,Overnight,348
02/01/2025,fhv,Entering CBD,1,Overnight,3308
02/01/2025,green,CBD-Null,2,Overnight,2
02/01/2025,fhv,Within CBD,1,Overnight,2915
02/01/2025,fhv,Leaving CBD,2,Overnight,2846
02/01/2025,fhv,Entering CBD,1,Peak,19088
02/01/2025,fhv,CBD-Null,2,Peak,3281
02/01/2025,green,Leaving CBD,1,Peak,61
02/01/2025,green,Entering CBD,1,Peak,2552
02/01/2025,fhv,Within CBD,1,Peak,13761
02/01/2025,fhv,Entering CBD,2,Peak,4827
02/01/2025,green,Entering CBD,1,Overnight,329
02/01/2025,fhv,Within CBD,2,Peak,4220
02/01/2025,green,Entering CBD,2,Peak,553
02/01/2025,fhv,CBD-Null,1,Overnight,2562
03/01/2025,fhvhv,Leaving CBD,2,Peak,373289
03/01/2025,fhvhv,Leaving CBD,2,Overnight,403469
03/01/2025,fhvhv,Entering CBD,2,Overnight,217586
03/01/2025,fhvhv,Leaving CBD,1,Overnight,493503
03/01/2025,fhvhv,Entering CBD,1,Overnight,190827
03/01/2025,fhvhv,Within CBD,1,Peak,1462705
03/01/2025,fhvhv,Within CBD,2,Overnight,376721
03/01/2025,fhvhv,Entering CBD,1,Peak,852134
03/01/2025,fhvhv,Within CBD,2,Peak,615162
03/01/2025,fhvhv,Leaving CBD,1,Peak,963328
03/01/2025,fhvhv,Entering CBD,2,Peak,346849
03/01/2025,fhvhv,Within CBD,1,Overnight,437923
03/01/2025,yellow,Leaving CBD,2,Peak,111979
03/01/2025,yellow,Entering CBD,2,Peak,129534
03/01/2025,yellow,Within CBD,2,Overnight,270808
03/01/2025,yellow,Leaving CBD,1,Peak,317952
03/01/2025,yellow,Entering CBD,2,Overnight,48653
03/01/2025,yellow,Within CBD,1,Overnight,263685
03/01/2025,yellow,Entering CBD,1,Peak,338277
03/01/2025,yellow,Entering CBD,1,Overnight,57524
03/01/2025,yellow,Leaving CBD,1,Overnight,122637
03/01/2025,yellow,CBD-Null,2,Peak,1277
03/01/2025,yellow,Leaving CBD,2,Overnight,97334
03/01/2025,yellow,Within CBD,2,Peak,356468
03/01/2025,yellow,CBD-Null,2,Overnight,797
03/01/2025,yellow,CBD-Null,1,Overnight,690
03/01/2025,yellow,CBD-Null,1,Peak,3091
03/01/2025,yellow,Within CBD,1,Peak,862196
03/01/2025,fhv,Within CBD,1,Peak,4597
03/01/2025,green,Leaving CBD,2,Overnight,4
03/01/2025,fhv,Leaving CBD,1,Overnight,3271
03/01/2025,green,Entering CBD,2,Overnight,490
03/01/2025,green,Within CBD,2,Overnight,1
03/01/2025,fhv,Entering CBD,2,Overnight,1103
03/01/2025,fhv,CBD-Null,2,Peak,5464
03/01/2025,fhv,Entering CBD,1,Overnight,1395
03/01/2025,green,Leaving CBD,2,Peak,13
03/01/2025,green,Entering CBD,1,Peak,2873
03/01/2025,green,Within CBD,2,Peak,4
03/01/2025,green,Entering CBD,2,Peak,809
03/01/2025,fhv,Within CBD,2,Peak,601
03/01/2025,fhv,Entering CBD,1,Peak,13542
03/01/2025,fhv,CBD-Null,2,Overnight,2780
03/01/2025,green,Within CBD,1,Overnight,1
03/01/2025,fhv,Entering CBD,2,Peak,2843
03/01/2025,fhv,Within CBD,2,Overnight,236
03/01/2025,green,CBD-Null,1,Peak,5
03/01/2025,fhv,CBD-Null,1,Overnight,3389
03/01/2025,green,Within CBD,1,Peak,7
03/01/2025,fhv,Within CBD,1,Overnight,655
03/01/2025,fhv,Leaving CBD,2,Overnight,1121
03/01/2025,fhv,Leaving CBD,2,Peak,2594
03/01/2025,green,CBD-Null,2,Peak,1
03/01/2025,green,Leaving CBD,1,Peak,70
03/01/2025,green,Entering CBD,1,Overnight,319
03/01/2025,fhv,CBD-Null,1,Peak,47284
03/01/2025,fhv,Leaving CBD,1,Peak,15920
04/01/2025,fhvhv,Within CBD,1,Peak,1568606
04/01/2025,fhvhv,Leaving CBD,1,Peak,1006016
04/01/2025,fhvhv,Entering CBD,1,Overnight,207229
04/01/2025,fhvhv,Within CBD,1,Overnight,464015
04/01/2025,fhvhv,Leaving CBD,2,Peak,307797
04/01/2025,fhvhv,Leaving CBD,1,Overnight,530034
04/01/2025,fhvhv,Within CBD,2,Peak,513791
04/01/2025,fhvhv,Entering CBD,2,Peak,289377
04/01/2025,fhvhv,Leaving CBD,2,Overnight,328448
04/01/2025,fhvhv,Within CBD,2,Overnight,313550
04/01/2025,fhvhv,Entering CBD,1,Peak,912228
04/01/2025,fhvhv,Entering CBD,2,Overnight,175180
04/01/2025,yellow,Leaving CBD,2,Peak,94198
04/01/2025,yellow,Entering CBD,2,Overnight,38379
04/01/2025,yellow,CBD-Null,2,Overnight,512
04/01/2025,yellow,Within CBD,1,Peak,886936
04/01/2025,yellow,Within CBD,1,Overnight,258172
04/01/2025,yellow,Entering CBD,1,Peak,372635
04/01/2025,yellow,CBD-Null,1,Overnight,719
04/01/2025,yellow,Within CBD,2,Peak,271685
04/01/2025,yellow,Leaving CBD,1,Peak,340805
04/01/2025,yellow,CBD-Null,2,Peak,917
04/01/2025,yellow,Entering CBD,1,Overnight,60582
04/01/2025,yellow,Leaving CBD,1,Overnight,129766
04/01/2025,yellow,Within CBD,2,Overnight,198518
04/01/2025,yellow,Leaving CBD,2,Overnight,75405
04/01/2025,yellow,Entering CBD,2,Peak,106758
04/01/2025,yellow,CBD-Null,1,Peak,3254
04/01/2025,fhv,Entering CBD,1,Peak,24181
04/01/2025,green,Within CBD,1,Peak,2
04/01/2025,fhv,CBD-Null,2,Peak,3026
04/01/2025,fhv,CBD-Null,1,Peak,42513
04/01/2025,fhv,Leaving CBD,2,Overnight,2160
04/01/2025,fhv,CBD-Null,2,Overnight,1541
04/01/2025,green,Entering CBD,1,Peak,3152
04/01/2025,fhv,Within CBD,1,Overnight,1572
04/01/2025,green,Within CBD,2,Peak,1
04/01/2025,fhv,CBD-Null,1,Overnight,2699
04/01/2025,fhv,Within CBD,1,Peak,13824
04/01/2025,fhv,Leaving CBD,1,Overnight,4323
04/01/2025,fhv,Entering CBD,1,Overnight,3156
04/01/2025,green,Entering CBD,2,Overnight,389
04/01/2025,green,Entering CBD,2,Peak,733
04/01/2025,green,Leaving CBD,2,Peak,8
04/01/2025,fhv,Entering CBD,2,Overnight,2325
04/01/2025,green,Entering CBD,1,Overnight,457
04/01/2025,green,CBD-Null,1,Overnight,1
04/01/2025,green,Leaving CBD,2,Overnight,1
04/01/2025,fhv,Within CBD,2,Overnight,1061
04/01/2025,green,CBD-Null,1,Peak,5
04/01/2025,fhv,Entering CBD,2,Peak,5306
04/01/2025,fhv,Leaving CBD,1,Peak,23030
04/01/2025,fhv,Within CBD,2,Peak,3529
04/01/2025,green,Leaving CBD,1,Overnight,1
04/01/2025,green,Leaving CBD,1,Peak,63
04/01/2025,green,CBD-Null,2,Peak,1
04/01/2025,fhv,Leaving CBD,2,Peak,4766
05/01/2025,fhvhv,Entering CBD,2,Peak,309424
05/01/2025,fhvhv,Within CBD,2,Overnight,331330
05/01/2025,fhvhv,Leaving CBD,1,Overnight,563519
05/01/2025,fhvhv,Entering CBD,1,Peak,917746
05/01/2025,fhvhv,Leaving CBD,2,Overnight,379270
05/01/2025,fhvhv,Within CBD,2,Peak,495091
05/01/2025,fhvhv,Within CBD,1,Peak,1572110
05/01/2025,fhvhv,Entering CBD,2,Overnight,201449
05/01/2025,fhvhv,Within CBD,1,Overnight,486308
05/01/2025,fhvhv,Leaving CBD,1,Peak,1047825
05/01/2025,fhvhv,Leaving CBD,2,Peak,341171
05/01/2025,fhvhv,Entering CBD,1,Overnight,233025
05/01/2025,yellow,Within CBD,1,Peak,968666
05/01/2025,yellow,Leaving CBD,1,Overnight,151042
05/01/2025,yellow,CBD-Null,2,Peak,1164
05/01/2025,yellow,Within CBD,2,Peak,321356
05/01/2025,yellow,Entering CBD,1,Overnight,83358
05/01/2025,yellow,Within CBD,2,Overnight,224106
05/01/2025,yellow,Entering CBD,2,Overnight,51767
05/01/2025,yellow,CBD-Null,2,Overnight,596
05/01/2025,yellow,Leaving CBD,1,Peak,375064
05/01/2025,yellow,Leaving CBD,2,Overnight,95458
05/01/2025,yellow,Entering CBD,1,Peak,422108
05/01/2025,yellow,CBD-Null,1,Peak,3210
05/01/2025,yellow,Entering CBD,2,Peak,131908
05/01/2025,yellow,Leaving CBD,2,Peak,116680
05/01/2025,yellow,CBD-Null,1,Overnight,768
05/01/2025,yellow,Within CBD,1,Overnight,290288
05/01/2025,fhv,Within CBD,1,Overnight,1904
05/01/2025,fhv,CBD-Null,2,Overnight,2097
05/01/2025,fhv,CBD-Null,1,Overnight,3363
05/01/2025,fhv,Leaving CBD,2,Overnight,2747
05/01/2025,fhv,CBD-Null,2,Peak,4313
05/01/2025,fhv,Entering CBD,1,Overnight,3492
05/01/2025,fhv,Leaving CBD,1,Overnight,6141
05/01/2025,fhv,Within CBD,1,Peak,15334
05/01/2025,fhv,Entering CBD,1,Peak,28323
05/01/2025,fhv,Entering CBD,2,Overnight,2821
05/01/2025,fhv,Within CBD,2,Overnight,1285
05/01/2025,fhv,Entering CBD,2,Peak,6656
05/01/2025,fhv,CBD-Null,1,Peak,51289
05/01/2025,fhv,Leaving CBD,1,Peak,28031
05/01/2025,fhv,Within CBD,2,Peak,4108
05/01/2025,fhv,Leaving CBD,2,Peak,5867
05/01/2025,green,Entering CBD,2,Overnight,585
05/01/2025,green,Leaving CBD,1,Peak,66
05/01/2025,green,Within CBD,1,Peak,3
05/01/2025,green,Entering CBD,1,Overnight,588
05/01/2025,green,Leaving CBD,1,Overnight,1
05/01/2025,green,Leaving CBD,2,Overnight,1
05/01/2025,green,Entering CBD,1,Peak,3188
05/01/2025,green,CBD-Null,2,Overnight,1
05/01/2025,green,Within CBD,1,Overnight,1
05/01/2025,green,CBD-Null,1,Peak,2
05/01/2025,green,Leaving CBD,2,Peak,9
05/01/2025,green,Within CBD,2,Peak,2
05/01/2025,green,Entering CBD,2,Peak,763
06/01/2025,fhvhv,Within CBD,1,Peak,1463081
06/01/2025,fhvhv,Leaving CBD,1,Overnight,505907
06/01/2025,fhvhv,Leaving CBD,2,Overnight,352546
06/01/2025,fhvhv,Within CBD,2,Overnight,305840
06/01/2025,fhvhv,Entering CBD,1,Overnight,210229
06/01/2025,fhvhv,CBD-Null,1,Overnight,19
06/01/2025,fhvhv,Entering CBD,1,Peak,851599
06/01/2025,fhvhv,Leaving CBD,2,Peak,330624
06/01/2025,fhvhv,CBD-Null,1,Peak,77
06/01/2025,fhvhv,Entering CBD,2,Peak,297440
06/01/2025,fhvhv,CBD-Null,2,Peak,31
06/01/2025,fhvhv,Within CBD,1,Overnight,426749
06/01/2025,fhvhv,Entering CBD,2,Overnight,194870
06/01/2025,fhvhv,CBD-Null,2,Overnight,11
06/01/2025,fhvhv,Leaving CBD,1,Peak,958704
06/01/2025,fhvhv,Within CBD,2,Peak,483227
06/01/2025,yellow,Within CBD,1,Overnight,283570
06/01/2025,yellow,Within CBD,1,Peak,926203
06/01/2025,yellow,Leaving CBD,1,Overnight,149168
06/01/2025,yellow,Leaving CBD,2,Peak,108574
06/01/2025,yellow,Within CBD,2,Overnight,215031
06/01/2025,yellow,CBD-Null,1,Peak,2983
06/01/2025,yellow,CBD-Null,1,Overnight,782
06/01/2025,yellow,Leaving CBD,2,Overnight,98772
06/01/2025,yellow,Entering CBD,1,Peak,389102
06/01/2025,yellow,Within CBD,2,Peak,307879
06/01/2025,yellow,CBD-Null,2,Overnight,651
06/01/2025,yellow,Leaving CBD,1,Peak,347344
06/01/2025,yellow,Entering CBD,2,Peak,125359
06/01/2025,yellow,Entering CBD,2,Overnight,51469
06/01/2025,yellow,CBD-Null,2,Peak,1056
06/01/2025,yellow,Entering CBD,1,Overnight,76751
06/01/2025,fhv,Leaving CBD,1,Overnight,5055
06/01/2025,fhv,Leaving CBD,2,Overnight,2798
06/01/2025,fhv,Within CBD,2,Overnight,1313
06/01/2025,fhv,Leaving CBD,2,Peak,5827
06/01/2025,fhv,Entering CBD,2,Overnight,3110
06/01/2025,fhv,Entering CBD,1,Peak,29966
06/01/2025,fhv,Entering CBD,1,Overnight,3093
06/01/2025,fhv,CBD-Null,2,Overnight,2441
06/01/2025,fhv,Leaving CBD,1,Peak,27414
06/01/2025,fhv,Within CBD,2,Peak,3855
06/01/2025,fhv,Within CBD,1,Peak,14071
06/01/2025,fhv,Entering CBD,2,Peak,6567
06/01/2025,fhv,CBD-Null,1,Peak,52487
06/01/2025,fhv,CBD-Null,2,Peak,4836
06/01/2025,fhv,CBD-Null,1,Overnight,3550
06/01/2025,fhv,Within CBD,1,Overnight,1657
06/01/2025,green,Entering CBD,2,Overnight,512
06/01/2025,green,Entering CBD,1,Peak,2800
06/01/2025,green,Entering CBD,2,Peak,635
06/01/2025,green,Within CBD,1,Peak,16
06/01/2025,green,Leaving CBD,1,Overnight,1
06/01/2025,green,Entering CBD,1,Overnight,604
06/01/2025,green,Leaving CBD,1,Peak,102
06/01/2025,green,Leaving CBD,2,Peak,16
06/01/2025,green,Within CBD,2,Peak,2
06/01/2025,green,CBD-Null,1,Peak,1
06/01/2025,green,Leaving CBD,2,Overnight,6
07/01/2025,fhvhv,Leaving CBD,2,Overnight,287749
07/01/2025,fhvhv,Entering CBD,1,Overnight,213828
07/01/2025,fhvhv,Entering CBD,1,Peak,895134
07/01/2025,fhvhv,Within CBD,1,Peak,1580304
07/01/2025,fhvhv,Within CBD,1,Overnight,469616
07/01/2025,fhvhv,CBD-Null,2,Overnight,13
07/01/2025,fhvhv,Leaving CBD,1,Overnight,521018
07/01/2025,fhvhv,Within CBD,2,Overnight,258218
07/01/2025,fhvhv,Leaving CBD,2,Peak,275728
07/01/2025,fhvhv,CBD-Null,2,Peak,16
07/01/2025,fhvhv,Entering CBD,2,Overnight,161226
07/01/2025,fhvhv,Within CBD,2,Peak,410795
07/01/2025,fhvhv,CBD-Null,1,Overnight,14
07/01/2025,fhvhv,Entering CBD,2,Peak,247863
07/01/2025,fhvhv,Leaving CBD,1,Peak,991949
07/01/2025,fhvhv,CBD-Null,1,Peak,68
07/01/2025,yellow,Entering CBD,2,Overnight,37897
07/01/2025,yellow,CBD-Null,1,Overnight,584
07/01/2025,yellow,Entering CBD,2,Peak,93252
07/01/2025,yellow,Within CBD,1,Overnight,265935
07/01/2025,yellow,Within CBD,2,Overnight,158938
07/01/2025,yellow,CBD-Null,2,Overnight,341
07/01/2025,yellow,Leaving CBD,2,Peak,83280
07/01/2025,yellow,CBD-Null,2,Peak,652
07/01/2025,yellow,Entering CBD,1,Overnight,65820
07/01/2025,yellow,Within CBD,2,Peak,247757
07/01/2025,yellow,Leaving CBD,2,Overnight,71049
07/01/2025,yellow,CBD-Null,1,Peak,2599
07/01/2025,yellow,Leaving CBD,1,Peak,339628
07/01/2025,yellow,Leaving CBD,1,Overnight,135008
07/01/2025,yellow,Within CBD,1,Peak,936497
07/01/2025,yellow,Entering CBD,1,Peak,375109
07/01/2025,fhv,Entering CBD,1,Peak,25801
07/01/2025,fhv,Leaving CBD,1,Peak,21666
07/01/2025,fhv,Within CBD,1,Overnight,360
07/01/2025,fhv,CBD-Null,1,Peak,55353
07/01/2025,fhv,Within CBD,1,Peak,5094
07/01/2025,fhv,CBD-Null,2,Overnight,1996
07/01/2025,fhv,Within CBD,2,Overnight,134
07/01/2025,fhv,Entering CBD,2,Peak,2659
07/01/2025,fhv,Leaving CBD,2,Overnight,820
07/01/2025,fhv,CBD-Null,2,Peak,3504
07/01/2025,fhv,CBD-Null,1,Overnight,3578
07/01/2025,fhv,Entering CBD,2,Overnight,1137
07/01/2025,fhv,Leaving CBD,1,Overnight,2429
07/01/2025,fhv,Entering CBD,1,Overnight,1378
07/01/2025,fhv,Within CBD,2,Peak,574
07/01/2025,fhv,Leaving CBD,2,Peak,2521
07/01/2025,green,Entering CBD,1,Overnight,535
07/01/2025,green,Within CBD,1,Peak,32
07/01/2025,green,Leaving CBD,2,Peak,24
07/01/2025,green,Entering CBD,1,Peak,2899
07/01/2025,green,Leaving CBD,2,Overnight,8
07/01/2025,green,Leaving CBD,1,Peak,212
07/01/2025,green,Leaving CBD,1,Overnight,4
07/01/2025,green,Entering CBD,2,Overnight,442
07/01/2025,green,Within CBD,2,Overnight,2
07/01/2025,green,Entering CBD,2,Peak,565
07/01/2025,green,Within CBD,2,Peak,7
07/01/2025,green,Within CBD,1,Overnight,1
08/01/2025,fhvhv,CBD-Null,2,Peak,28
08/01/2025,fhvhv,Entering CBD,2,Overnight,195489
08/01/2025,fhvhv,Entering CBD,2,Peak,305634
08/01/2025,fhvhv,CBD-Null,1,Peak,59
08/01/2025,fhvhv,Leaving CBD,1,Peak,872970
08/01/2025,fhvhv,CBD-Null,2,Overnight,9
08/01/2025,fhvhv,Entering CBD,1,Peak,788190
08/01/2025,fhvhv,Leaving CBD,2,Overnight,368339
08/01/2025,fhvhv,Leaving CBD,2,Peak,341863
08/01/2025,fhvhv,Entering CBD,1,Overnight,190536
08/01/2025,fhvhv,Within CBD,2,Peak,501082
08/01/2025,fhvhv,Within CBD,1,Overnight,405260
08/01/2025,fhvhv,Within CBD,1,Peak,1282375
08/01/2025,fhvhv,CBD-Null,1,Overnight,31
08/01/2025,fhvhv,Leaving CBD,1,Overnight,446165
08/01/2025,fhvhv,Within CBD,2,Overnight,324983
08/01/2025,yellow,CBD-Null,1,Overnight,416
08/01/2025,yellow,Entering CBD,2,Peak,113773
08/01/2025,yellow,CBD-Null,2,Peak,856
08/01/2025,yellow,CBD-Null,2,Overnight,346
08/01/2025,yellow,Leaving CBD,2,Overnight,86091
08/01/2025,yellow,Leaving CBD,1,Peak,286982
08/01/2025,yellow,Leaving CBD,2,Peak,102202
08/01/2025,yellow,Within CBD,1,Peak,747820
08/01/2025,yellow,Within CBD,1,Overnight,210952
08/01/2025,yellow,Entering CBD,1,Overnight,53137
08/01/2025,yellow,Within CBD,2,Peak,296108
08/01/2025,yellow,Within CBD,2,Overnight,192427
08/01/2025,yellow,Entering CBD,1,Peak,316415
08/01/2025,yellow,Entering CBD,2,Overnight,44260
08/01/2025,yellow,CBD-Null,1,Peak,2170
08/01/2025,yellow,Leaving CBD,1,Overnight,109760
08/01/2025,fhv,Leaving CBD,2,Peak,3413
08/01/2025,fhv,Leaving CBD,2,Overnight,1063
08/01/2025,fhv,CBD-Null,2,Overnight,2514
08/01/2025,fhv,Entering CBD,1,Overnight,1190
08/01/2025,fhv,Within CBD,2,Overnight,182
08/01/2025,fhv,CBD-Null,1,Peak,53616
08/01/2025,fhv,Entering CBD,2,Peak,3145
08/01/2025,fhv,Within CBD,1,Overnight,195
08/01/2025,fhv,Entering CBD,2,Overnight,1186
08/01/2025,fhv,Within CBD,1,Peak,4055
08/01/2025,fhv,Entering CBD,1,Peak,20849
08/01/2025,fhv,Leaving CBD,1,Overnight,1754
08/01/2025,fhv,Leaving CBD,1,Peak,20643
08/01/2025,fhv,CBD-Null,2,Peak,4826
08/01/2025,fhv,Within CBD,2,Peak,632
08/01/2025,fhv,CBD-Null,1,Overnight,3074
08/01/2025,green,Leaving CBD,1,Peak,205
08/01/2025,green,CBD-Null,2,Overnight,2
08/01/2025,green,Leaving CBD,2,Overnight,5
08/01/2025,green,Entering CBD,2,Overnight,643
08/01/2025,green,Within CBD,1,Peak,17
08/01/2025,green,Within CBD,2,Peak,7
08/01/2025,green,Leaving CBD,2,Peak,24
08/01/2025,green,CBD-Null,2,Peak,2
08/01/2025,green,CBD-Null,1,Overnight,1
08/01/2025,green,Entering CBD,1,Overnight,634
08/01/2025,green,Entering CBD,2,Peak,709
08/01/2025,green,Leaving CBD,1,Overnight,3
08/01/2025,green,Entering CBD,1,Peak,2566
09/01/2025,fhvhv,Within CBD,2,Peak,490154
09/01/2025,fhvhv,Within CBD,1,Peak,1508279
09/01/2025,fhvhv,Leaving CBD,2,Peak,331049
09/01/2025,fhvhv,Entering CBD,2,Overnight,187646
09/01/2025,fhvhv,Entering CBD,1,Overnight,215295
09/01/2025,fhvhv,Leaving CBD,2,Overnight,359682
09/01/2025,fhvhv,CBD-Null,2,Overnight,12
09/01/2025,fhvhv,Entering CBD,2,Peak,291631
09/01/2025,fhvhv,Leaving CBD,1,Peak,1029314
09/01/2025,fhvhv,Leaving CBD,1,Overnight,536272
09/01/2025,fhvhv,CBD-Null,1,Peak,70
09/01/2025,fhvhv,CBD-Null,2,Peak,20
09/01/2025,fhvhv,Within CBD,2,Overnight,335944
09/01/2025,fhvhv,CBD-Null,1,Overnight,19
09/01/2025,fhvhv,Within CBD,1,Overnight,475280
09/01/2025,fhvhv,Entering CBD,1,Peak,901457
09/01/2025,yellow,Leaving CBD,2,Peak,104202
09/01/2025,yellow,CBD-Null,2,Peak,828
09/01/2025,yellow,CBD-Null,2,Overnight,426
09/01/2025,yellow,Entering CBD,1,Overnight,71656
09/01/2025,yellow,CBD-Null,1,Overnight,624
09/01/2025,yellow,Leaving CBD,1,Overnight,147754
09/01/2025,yellow,Within CBD,1,Overnight,278932
09/01/2025,yellow,Entering CBD,1,Peak,392759
09/01/2025,yellow,Within CBD,1,Peak,925226
09/01/2025,yellow,Within CBD,2,Overnight,214973
09/01/2025,yellow,Leaving CBD,2,Overnight,91394
09/01/2025,yellow,Entering CBD,2,Peak,118314
09/01/2025,yellow,Entering CBD,2,Overnight,48300
09/01/2025,yellow,Within CBD,2,Peak,295711
09/01/2025,yellow,CBD-Null,1,Peak,2677
09/01/2025,yellow,Leaving CBD,1,Peak,361728
09/01/2025,fhv,Entering CBD,1,Overnight,1808
09/01/2025,fhv,Entering CBD,1,Peak,25913
09/01/2025,fhv,CBD-Null,2,Peak,4275
09/01/2025,fhv,Within CBD,2,Overnight,339
09/01/2025,fhv,CBD-Null,1,Peak,56783
09/01/2025,fhv,Leaving CBD,1,Peak,28904
09/01/2025,fhv,Leaving CBD,2,Overnight,1371
09/01/2025,fhv,Entering CBD,2,Overnight,1254
09/01/2025,fhv,Within CBD,1,Overnight,709
09/01/2025,fhv,CBD-Null,1,Overnight,3205
09/01/2025,fhv,Leaving CBD,2,Peak,3734
09/01/2025,fhv,Leaving CBD,1,Overnight,3903
09/01/2025,fhv,Within CBD,1,Peak,7209
09/01/2025,fhv,CBD-Null,2,Overnight,2153
09/01/2025,fhv,Entering CBD,2,Peak,3354
09/01/2025,fhv,Within CBD,2,Peak,857
09/01/2025,green,Leaving CBD,1,Overnight,16
09/01/2025,green,Within CBD,1,Peak,28
09/01/2025,green,Entering CBD,2,Peak,652
09/01/2025,green,Within CBD,1,Overnight,2
09/01/2025,green,CBD-Null,1,Peak,2
09/01/2025,green,Within CBD,2,Peak,5
09/01/2025,green,Entering CBD,1,Overnight,671
09/01/2025,green,CBD-Null,2,Peak,1
09/01/2025,green,Leaving CBD,2,Overnight,7
09/01/2025,green,Entering CBD,2,Overnight,499
09/01/2025,green,Leaving CBD,1,Peak,243
09/01/2025,green,Entering CBD,1,Peak,2750
09/01/2025,green,Leaving CBD,2,Peak,38
10/01/2025,fhvhv,Within CBD,2,Overnight,330229
10/01/2025,fhvhv,CBD-Null,1,Overnight,19
10/01/2025,fhvhv,CBD-Null,1,Peak,62
10/01/2025,fhvhv,Within CBD,1,Peak,1666195
10/01/2025,fhvhv,CBD-Null,2,Peak,15
10/01/2025,fhvhv,Leaving CBD,1,Peak,1140857
10/01/2025,fhvhv,Entering CBD,1,Peak,990942
10/01/2025,fhvhv,Entering CBD,2,Peak,302034
10/01/2025,fhvhv,Entering CBD,2,Overnight,192500
10/01/2025,fhvhv,Leaving CBD,2,Peak,334668
10/01/2025,fhvhv,Entering CBD,1,Overnight,242521
10/01/2025,fhvhv,Leaving CBD,1,Overnight,617342
10/01/2025,fhvhv,CBD-Null,2,Overnight,12
10/01/2025,fhvhv,Within CBD,2,Peak,509995
10/01/2025,fhvhv,Within CBD,1,Overnight,536235
10/01/2025,fhvhv,Leaving CBD,2,Overnight,372184
10/01/2025,yellow,Leaving CBD,1,Peak,397967
10/01/2025,yellow,CBD-Null,2,Peak,908
10/01/2025,yellow,Entering CBD,2,Peak,117801
10/01/2025,yellow,CBD-Null,1,Peak,3235
10/01/2025,yellow,Within CBD,1,Overnight,292184
10/01/2025,yellow,Within CBD,2,Peak,279293
10/01/2025,yellow,Within CBD,1,Peak,971218
10/01/2025,yellow,CBD-Null,1,Overnight,658
10/01/2025,yellow,Leaving CBD,2,Peak,105312
10/01/2025,yellow,Leaving CBD,1,Overnight,158841
10/01/2025,yellow,CBD-Null,2,Overnight,454
10/01/2025,yellow,Leaving CBD,2,Overnight,88116
10/01/2025,yellow,Entering CBD,1,Peak,436575
10/01/2025,yellow,Entering CBD,1,Overnight,81207
